DrugCode,DrugCode24,DrugNameTh,DrugNameEn,DrugType
,144219000000760110181408,,ARIPIPRAZOLE 7.5 MG/1 ML INJECTION,43folders
,144219000000531330881408,,"ARIPIPRAZOLE 1 MG/1 ML SOLUTION OR DROPS, ORAL",43folders
,100244000003750120381634,,"PYRIMETHAMINE 25 MG TABLET, ORAL",43folders
,100317000003210110181297,,CISPLATIN 0.5 MG/1 AMP. OR VIAL INJECTION,43folders
,100317000003622110181297,,CISPLATIN 10 MG/1 AMP. OR VIAL INJECTION,43folders
,100702000004021221781297,,"DICLOFENAC 100 MG TABLET, FILM COATED",43folders
,100328000001320710181297,,METHOTREXATE 100 MG/1 ML INJECTION,43folders
,100328000000640110181297,,METHOTREXATE 2.5 MG/1 ML INJECTION,43folders
,100328000000950710181297,,METHOTREXATE 25 MG/1 ML INJECTION,43folders
,102166000001321441581589,,"POVIDONE IODINE 10 %W/V SOLUTION, EXTERNAL",43folders
,211050120019999910181289,,IRRIGATING SALINE INJECTION,43folders
,101208017002781130781674,,"CHARCOAL, ACTIVATED 50 G/1 ซอง POWDER OR GRANULE, ORAL",43folders
,100070000004203120381095,,"ALBENDAZOLE 200 MG TABLET, ORAL",43folders
,100070000001100830481095,,ALBENDAZOLE 40 MG/1 ML SUSPENSION,43folders
,100382133003361120381625,,"TRIHEXYPHENIDYL HYDROCHLORIDE 2 MG TABLET, ORAL",43folders
,100382133003521120381625,,"TRIHEXYPHENIDYL HYDROCHLORIDE 5 MG TABLET, ORAL",43folders
,100930000002624120381441,,"POTASSIUM CITRATE 1,080 MG TABLET, ORAL",43folders
,100930000002624120381441,,"POTASSIUM CITRATE 1,080 MG TABLET, ORAL",43folders
,100382133003521120381189,,"TRIHEXYPHENIDYL HYDROCHLORIDE 5 MG TABLET, ORAL",43folders
,100382133003361120381189,,"TRIHEXYPHENIDYL HYDROCHLORIDE 2 MG TABLET, ORAL",43folders
,100382133003361120381189,,"TRIHEXYPHENIDYL HYDROCHLORIDE 2 MG TABLET, ORAL",43folders
,100382133003521120381189,,"TRIHEXYPHENIDYL HYDROCHLORIDE 5 MG TABLET, ORAL",43folders
,100384193003361120381625,,"BENZTROPINE MESYLATE 2 MG TABLET, ORAL",43folders
,100384193000531310181625,,BENZTROPINE MESYLATE 1 MG/1 ML INJECTION,43folders
,213020100049999940581470,,"ANALGESIC LINIMENT OIL, EXTERNAL",43folders
,101789000001820340181325,,TRETINOIN (VITAMIN A ACID) 0.05 G/100 G CREAM,43folders
,101174009001800140181325,,TRIAMCINOLONE ACETONIDE 0.2 MG/1 G CREAM,43folders
,101791000002110240281169,,BENZOYL PEROXIDE 2.5 G/100 G GEL,43folders
,101791000002160740281169,,BENZOYL PEROXIDE 5 %W/W GEL,43folders
,100207000000800440481189,,CLINDAMYCIN 1 G/100 ML LOTION,43folders
,218050100188412120381493,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLPROPANOLAMINE 500 MG+4 MG+25 MG TABLET, ORAL",43folders
,124978000003721120381597,,"ZAFIRLUKAST 20 MG TABLET, ORAL",43folders
,218050100188392120381493,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLPROPANOLAMINE 500 MG+2 MG+12.5 MG TABLET, ORAL",43folders
,101327082003750120381621,,"PIRENZEPINE DIHYDROCHLORIDE 25 MG TABLET, ORAL",43folders
,100617100003521121781455,,"QUINAPRIL 5 MG TABLET, FILM COATED",43folders
,100617100003521120381735,,"QUINAPRIL 5 MG TABLET, ORAL",43folders
,100617100003620121781455,,"QUINAPRIL 10 MG TABLET, FILM COATED",43folders
,100617100003721121781455,,"QUINAPRIL 20 MG TABLET, FILM COATED",43folders
,100617100003721121781215,,"QUINAPRIL 20 MG TABLET, FILM COATED",43folders
,100617100003841121781455,,"QUINAPRIL 40 MG TABLET, FILM COATED",43folders
,100617100003521121781215,,"QUINAPRIL 5 MG TABLET, FILM COATED",43folders
,100617100003521121781602,,"QUINAPRIL 5 MG TABLET, FILM COATED",43folders
,100617100003620120381735,,"QUINAPRIL 10 MG TABLET, ORAL",43folders
,100617100003721121781735,,"QUINAPRIL 20 MG TABLET, FILM COATED",43folders
,100617100003721120381735,,"QUINAPRIL 20 MG TABLET, ORAL",43folders
,100617100003841120381735,,"QUINAPRIL 40 MG TABLET, ORAL",43folders
,100617100003521121781735,,"QUINAPRIL 5 MG TABLET, FILM COATED",43folders
,124893000002620110281107,,"MEROPENEM 1 G/1 AMP. OR VIAL INJECTION, POWDER",43folders
,124893000002620110281655,,"MEROPENEM 1 G/1 AMP. OR VIAL INJECTION, POWDER",43folders
,203090250098559121781735,,"QUINAPRIL+HYDROCHLOROTHIAZIDE 10 MG+12.5 MG TABLET, FILM COATED",43folders
,203090250098559121781735,,"QUINAPRIL+HYDROCHLOROTHIAZIDE 10 MG+12.5 MG TABLET, FILM COATED",43folders
,203090250098529021781735,,"QUINAPRIL+HYDROCHLOROTHIAZIDE 20 MG+12.5 MG TABLET, FILM COATED",43folders
,203090250098529021781735,,"QUINAPRIL+HYDROCHLOROTHIAZIDE 20 MG+12.5 MG TABLET, FILM COATED",43folders
,203090250098528921781735,,"QUINAPRIL+HYDROCHLOROTHIAZIDE 20 MG+25 MG TABLET, FILM COATED",43folders
,211060100019999910181424,,HAEMODIALYSIS SOLUTIONS INJECTION,43folders
,211060100019999910181788,,HAEMODIALYSIS SOLUTIONS INJECTION,43folders
,100209000002090240681583,,MUPIROCIN 2 %W/W OINTMENT,43folders
,101726000014021220181583,,PHENAZOPYRIDINE 100 MG CAPSULE,43folders
,213030200018175120381228,,"ORPHENADRINE+PARACETAMOL 30 MG+500 MG TABLET, ORAL",43folders
,213030200018277120381228,,"ORPHENADRINE+PARACETAMOL 35 MG+500 MG TABLET, ORAL",43folders
,213030200018276120381228,,"ORPHENADRINE+PARACETAMOL 35 MG+450 MG TABLET, ORAL",43folders
,100752000004493120381626,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,124419000004012120281269,,"ACEMETACIN 90 MG CAPSULE, SUSTAINED RELEASE",43folders
,218050100387886120381531,,"PARACETAMOL+BROMPHENIRAMINE 120 MG+0.75 MG TABLET, ORAL",43folders
,218050420538252120381531,,"PARACETAMOL+BROMPHENIRAMINE+PHENYLPROPANOLAMINE+DEXTROMETHORPHAN 325 MG+2 MG+17.5 MG+5 MG TABLET, ORAL",43folders
,218050100037488130581531,,PARACETAMOL+BROMPHENIRAMINE+PHENYLEPHRINE (360 MG+2 MG+12.5 MG)/15 ML SYRUP,43folders
,218050100038398120381530,,"PARACETAMOL+BROMPHENIRAMINE+PHENYLEPHRINE 500 MG+2 MG+5 MG TABLET, ORAL",43folders
,218050100387886120381531,,"PARACETAMOL+BROMPHENIRAMINE 120 MG+0.75 MG TABLET, ORAL",43folders
,100622000003620120381057,,"RAMIPRIL 10 MG TABLET, ORAL",43folders
,100622000003400120381057,,"RAMIPRIL 2.5 MG TABLET, ORAL",43folders
,100622000003521120381057,,"RAMIPRIL 5 MG TABLET, ORAL",43folders
,100752000004350220381259,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000004350220381259,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000004493120381259,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,100752000001390110181153,,PARACETAMOL 300 MG/2 ML INJECTION,43folders
,218050100097239130581259,,PARACETAMOL+CHLORPHENIRAMINE (120 MG+2 MG)/5 ML SYRUP,43folders
,218050100097239130581259,,PARACETAMOL+CHLORPHENIRAMINE (120 MG+2 MG)/5 ML SYRUP,43folders
,218050100097239130581259,,PARACETAMOL+CHLORPHENIRAMINE (120 MG+2 MG)/5 ML SYRUP,43folders
,100622000003400120381621,,"RAMIPRIL 2.5 MG TABLET, ORAL",43folders
,100622000003620120381621,,"RAMIPRIL 10 MG TABLET, ORAL",43folders
,100622000003521120381621,,"RAMIPRIL 5 MG TABLET, ORAL",43folders
,218050100188396120381153,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLPROPANOLAMINE 500 MG+2 MG+25 MG TABLET, ORAL",43folders
,218050100188396120381153,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLPROPANOLAMINE 500 MG+2 MG+25 MG TABLET, ORAL",43folders
,218050100188176120381153,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLPROPANOLAMINE 300 MG+1 MG+12.5 MG TABLET, ORAL",43folders
,213030200018277120381618,,"ORPHENADRINE+PARACETAMOL 35 MG+500 MG TABLET, ORAL",43folders
,100752000004350220381477,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000004350220381143,,"PARACETAMOL 325 MG TABLET, ORAL",43folders
,100752000001390510181095,,PARACETAMOL 150 MG/1 ML INJECTION,43folders
,100752000004493120381095,,"PARACETAMOL 500 MG TABLET, ORAL",43folders
,218050100217244130581153,,PARACETAMOL+CHLORPHENIRAMINE+VITAMIN C (120 MG+2 MG+50 MG)/5 ML SYRUP,43folders
,211010110019999910181398,,ACETATED RINGER'S INJECTION INJECTION,43folders
,211010110019999910181408,,ACETATED RINGER'S INJECTION INJECTION,43folders
,211010110039999910181408,,DEXTROSE 10%+ACETATED RINGER'S INJECTION INJECTION,43folders
,211010110029999910181398,,DEXTROSE 5%+ACETATED RINGER'S INJECTION INJECTION,43folders
,211010110029999910181408,,DEXTROSE 5%+ACETATED RINGER'S INJECTION INJECTION,43folders
,100752000000940330581595,,PARACETAMOL 120 MG/5 ML SYRUP,43folders
,211010110019999910181544,,ACETATED RINGER'S INJECTION INJECTION,43folders
,301176000000801230410702,,ACETAZOLAMIDE 10 MG/1 ML SUSPENSION,43folders
,301176000000801230510707,,ACETAZOLAMIDE 10 MG/1 ML SYRUP,43folders
,101176000004293220381175,,"ACETAZOLAMIDE 250 MG TABLET, ORAL",43folders
,301073000000800441510667,,"ACETIC ACID 1 G/100 ML SOLUTION, EXTERNAL",43folders
,301073000000800241510681,,"ACETIC ACID 1 %W/V SOLUTION, EXTERNAL",43folders
,301073000001010141510667,,"ACETIC ACID 3 G/100 ML SOLUTION, EXTERNAL",43folders
,301073000001010560610707,,"ACETIC ACID 3 %W/V SOLUTION OR DROPS, EAR",43folders
,301073000001490341510667,,"ACETIC ACID 30 G/100 ML SOLUTION, EXTERNAL",43folders
,301073000001170641510667,,"ACETIC ACID 5 G/100 ML SOLUTION, EXTERNAL",43folders
,301073000001580241510667,,"ACETIC ACID 50 G/100 ML SOLUTION, EXTERNAL",43folders
,301073473009999941510680,,"ACETIC ACID, GLACIAL SOLUTION, EXTERNAL",43folders
,301073473000040241510680,,"ACETIC ACID, GLACIAL 2 %V/V SOLUTION, EXTERNAL",43folders
,101108000004022130781592,,"ACETYLCYSTEINE 100 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000001320610181592,,ACETYLCYSTEINE 300 MG/3 ML INJECTION,43folders
,101108000004201130781592,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000004201130781592,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101105000004400220381592,,"CARBOCYSTEINE 375 MG TABLET, ORAL",43folders
,204080100077268141581202,,"CETRIMIDE+CHLORHEXIDINE GLUCONATE (15 G+1.5 G)/100 ML SOLUTION, EXTERNAL",43folders
,100752000000940330581095,,PARACETAMOL 120 MG/5 ML SYRUP,43folders
,100752000000940330581095,,PARACETAMOL 120 MG/5 ML SYRUP,43folders
,100752000000940330581095,,PARACETAMOL 120 MG/5 ML SYRUP,43folders
,101108000001320610181257,,ACETYLCYSTEINE 300 MG/3 ML INJECTION,43folders
,101108000004021220381238,,"ACETYLCYSTEINE 100 MG TABLET, ORAL",43folders
,101108000004203120381238,,"ACETYLCYSTEINE 200 MG TABLET, ORAL",43folders
,101108000004511220381238,,"ACETYLCYSTEINE 600 MG TABLET, ORAL",43folders
,301108000001320260500019,,"ACETYLCYSTEINE 10 G/100 ML SOLUTION OR DROPS, EYE",43folders
,101108000002090330781620,,"ACETYLCYSTEINE 100 MG/5 G POWDER OR GRANULE, ORAL",43folders
,101108000002170430781620,,"ACETYLCYSTEINE 200 MG/3 G POWDER OR GRANULE, ORAL",43folders
,100222000002160740181592,,ACYCLOVIR 5 %W/W CREAM,43folders
,100111000002090540181169,,KETOCONAZOLE 2 G/100 G CREAM,43folders
,218050100018030120381189,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,100111000002090540181296,,KETOCONAZOLE 2 G/100 G CREAM,43folders
,101335000004121121781685,,"RANITIDINE 150 MG TABLET, FILM COATED",43folders
,101335000000950710181685,,RANITIDINE 25 MG/1 ML INJECTION,43folders
,100222000004293210281020,,"ACYCLOVIR 250 MG INJECTION, POWDER",43folders
,100222000000950710181166,,ACYCLOVIR 25 MG/1 ML INJECTION,43folders
,100222000000950210181308,,ACYCLOVIR 250 MG/10 ML INJECTION,43folders
,100222000004292210281622,,"ACYCLOVIR 250 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100222000004292210181506,,ACYCLOVIR 250 MG/1 AMP. OR VIAL INJECTION,43folders
,101335000000950710181168,,RANITIDINE 25 MG/1 ML INJECTION,43folders
,101335000004121120381168,,"RANITIDINE 150 MG TABLET, ORAL",43folders
,101335000004320120381168,,"RANITIDINE 300 MG TABLET, ORAL",43folders
,101174009003471120381228,,"TRIAMCINOLONE ACETONIDE 4 MG TABLET, ORAL",43folders
,101174009003471120381228,,"TRIAMCINOLONE ACETONIDE 4 MG TABLET, ORAL",43folders
,101174009003613120381228,,"TRIAMCINOLONE ACETONIDE 8 MG TABLET, ORAL",43folders
,101174009003613120381228,,"TRIAMCINOLONE ACETONIDE 8 MG TABLET, ORAL",43folders
,100736000004493120381363,,"ASPIRIN 500 MG TABLET, ORAL",43folders
,100736000004493120381363,,"ASPIRIN 500 MG TABLET, ORAL",43folders
,210010310017065210281248,,"AMOXICILLIN+CLAVULANIC ACID (1 G+200 MG)/1 VIAL INJECTION, POWDER",43folders
,210010310018473121781248,,"AMOXICILLIN+CLAVULANIC ACID 875 MG+125 MG TABLET, FILM COATED",43folders
,210010310018121121781248,,"AMOXICILLIN+CLAVULANIC ACID 250 MG+125 MG TABLET, FILM COATED",43folders
,210010310018388121781248,,"AMOXICILLIN+CLAVULANIC ACID 500 MG+125 MG TABLET, FILM COATED",43folders
,101335000000950710181685,,RANITIDINE 25 MG/1 ML INJECTION,43folders
,101335000004121121781685,,"RANITIDINE 150 MG TABLET, FILM COATED",43folders
,218050100018030120381040,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,140853000001771110181414,,ZOLEDRONIC ACID 5 MG/100 ML INJECTION,43folders
,100501000003972121181438,,"IRON AMINO ACID CHELATE 75 MG CAPSULE, SOFT",43folders
,101171955003972120181438,,ZINC AMINO ACID CHELATE 75 MG CAPSULE,43folders
,218050100018030120381225,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,301792000000800240410681,,RESORCINOL 1 %W/V LOTION,43folders
,204100100038550140481699,,CLINDAMYCIN+METRONIDAZOLE (10 MG+8 MG)/1 ML LOTION,43folders
,100207000000800441581606,,"CLINDAMYCIN 1 G/100 ML SOLUTION, EXTERNAL",43folders
,100207000002040640281168,,CLINDAMYCIN 1 %W/W GEL,43folders
,101789000002310140181113,,TRETINOIN (VITAMIN A ACID) 25 G/100 G CREAM,43folders
,101789000001820440181113,,TRETINOIN (VITAMIN A ACID) 50 MG/100 G CREAM,43folders
,101790000003620121181488,,"ISOTRETINOIN 10 MG CAPSULE, SOFT",43folders
,101790000003721121181488,,"ISOTRETINOIN 20 MG CAPSULE, SOFT",43folders
,101791000002110240281169,,BENZOYL PEROXIDE 2.5 G/100 G GEL,43folders
,101791000002160640281169,,BENZOYL PEROXIDE 5 G/100 G GEL,43folders
,101791000002240540181296,,BENZOYL PEROXIDE 10 G/100 G CREAM,43folders
,101791000002160740181296,,BENZOYL PEROXIDE 5 %W/W CREAM,43folders
,100207000000800440481296,,CLINDAMYCIN 1 G/100 ML LOTION,43folders
,207030110037707220381438,,"ETHINYL ESTRADIOL+CYPROTERONE 35 MCG+2 MG TABLET, ORAL",43folders
,101791000002160740181296,,BENZOYL PEROXIDE 5 %W/W CREAM,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220181296,,TETRACYCLINE 250 MG CAPSULE,43folders
,100188000004293220381296,,"TETRACYCLINE 250 MG TABLET, ORAL",43folders
,100188000004293220381296,,"TETRACYCLINE 250 MG TABLET, ORAL",43folders
,100188000004493121781296,,"TETRACYCLINE 500 MG TABLET, FILM COATED",43folders
,101789000001810140181169,,TRETINOIN (VITAMIN A ACID) 0.025 %W/W CREAM,43folders
,101789000001970140181169,,TRETINOIN (VITAMIN A ACID) 0.5 %W/W CREAM,43folders
,100188000004293220381296,,"TETRACYCLINE 250 MG TABLET, ORAL",43folders
,100207000004121120181040,,CLINDAMYCIN 150 MG CAPSULE,43folders
,100207000004320120181040,,CLINDAMYCIN 300 MG CAPSULE,43folders
,101790000003620121181463,,"ISOTRETINOIN 10 MG CAPSULE, SOFT",43folders
,101790000003721121181463,,"ISOTRETINOIN 20 MG CAPSULE, SOFT",43folders
,101790000003521121181463,,"ISOTRETINOIN 5 MG CAPSULE, SOFT",43folders
,101790000003620121181422,,"ISOTRETINOIN 10 MG CAPSULE, SOFT",43folders
,100207000002040640281099,,CLINDAMYCIN 1 %W/W GEL,43folders
,100207000000800440481099,,CLINDAMYCIN 1 G/100 ML LOTION,43folders
,100222000002160740181288,,ACYCLOVIR 5 %W/W CREAM,43folders
,100222000004203120381288,,"ACYCLOVIR 200 MG TABLET, ORAL",43folders
,101791000002160740181438,,BENZOYL PEROXIDE 5 %W/W CREAM,43folders
,100207000000800441581438,,"CLINDAMYCIN 1 G/100 ML SOLUTION, EXTERNAL",43folders
,101823000002150440181438,,HYDROQUINONE 4 %W/W CREAM,43folders
,101789000001820140181438,,TRETINOIN (VITAMIN A ACID) 0.05 %W/W CREAM,43folders
,100722000004410220181583,,IBUPROFEN 400 MG CAPSULE,43folders
,101789000001820440281078,,TRETINOIN (VITAMIN A ACID) 50 MG/100 G GEL,43folders
,101649000000530641581253,,"ACRIFLAVINE 0.1 G/100 ML SOLUTION, EXTERNAL",43folders
,301649000000530241510702,,"ACRIFLAVINE 0.1 %W/V SOLUTION, EXTERNAL",43folders
,101649000000530641581267,,"ACRIFLAVINE 0.1 G/100 ML SOLUTION, EXTERNAL",43folders
,101649000000530641581637,,"ACRIFLAVINE 0.1 G/100 ML SOLUTION, EXTERNAL",43folders
,101649000000590241581222,,"ACRIFLAVINE 0.2 G/100 ML SOLUTION, EXTERNAL",43folders
,210070210069999910181272,,D.T.P.+H. INFLUENZAE VACCINE INJECTION,43folders
,100803000003620120381583,,"HYDROXYZINE 10 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,101222000014390120381602,,"SODIUM POLY HYDROXY ALUMINIUM MONO CARBONATE HEXITOL 360 MG TABLET, ORAL",43folders
,147326000000920310181496,,TOCILIZUMAB 200 MG/10 ML INJECTION,43folders
,123904000022880110181658,,"H. INFLUENZAE VIRUS, TYPE B POLYSACCHARIDE 10 MCG/1 DOSE INJECTION",43folders
,123904000022880110181272,,"H. INFLUENZAE VIRUS, TYPE B POLYSACCHARIDE 10 MCG/1 DOSE INJECTION",43folders
,100427193013281120381438,,"CO-DERGOCRINE MESYLATE 1 MG TABLET, ORAL",43folders
,100176000004293220181288,,AMOXICILLIN 250 MG CAPSULE,43folders
,100176000004293220181288,,AMOXICILLIN 250 MG CAPSULE,43folders
,100176000004293220181288,,AMOXICILLIN 250 MG CAPSULE,43folders
,100176000004293220181288,,AMOXICILLIN 250 MG CAPSULE,43folders
,100176000004493120181288,,AMOXICILLIN 500 MG CAPSULE,43folders
,100176000004493120181288,,AMOXICILLIN 500 MG CAPSULE,43folders
,218050100017126130581555,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100018030120381555,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100018030120381618,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100017126130581335,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100018030120381335,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050300477128130881335,,"TRIPROLIDINE+PSEUDOEPHEDRINE+GLYCERYL GUAIACOLATE (1.25 MG+30 MG+100 MG)/5 ML SOLUTION OR DROPS, ORAL",43folders
,218050100017126130581336,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100017126130581336,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100018030120381336,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050420727127130581335,,TRIPROLIDINE+PSEUDOEPHEDRINE+CODEINE (1.25 MG+30 MG+10 MG)/5 ML SYRUP,43folders
,218050420737127130581336,,TRIPROLIDINE+PSEUDOEPHEDRINE+DEXTROMETHORPHAN (1.25 MG+30 MG+10 MG)/5 ML SYRUP,43folders
,218050100017126130581335,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100017126130581336,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050420737127130581335,,TRIPROLIDINE+PSEUDOEPHEDRINE+DEXTROMETHORPHAN (1.25 MG+30 MG+10 MG)/5 ML SYRUP,43folders
,218050100017126130581176,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100017126130581187,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,218050100018030121781187,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, FILM COATED",43folders
,218050100018030120381176,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100018030120381187,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,100551464003852110281423,,"RECOMBINANT HUMAN TISSUE-TYPE PLASMINOGEN ACTIVATED 50 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100072000014203120381079,,"SULBUTIAMINE 200 MG TABLET, ORAL",43folders
,210010500017408130481248,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) (200 MG+40 MG)/5 ML SUSPENSION,43folders
,210010500018320120381248,,"CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) 400 MG+80 MG TABLET, ORAL",43folders
,218050100018030120381187,,"TRIPROLIDINE+PSEUDOEPHEDRINE 2.5 MG+60 MG TABLET, ORAL",43folders
,218050100017126130581187,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,100786000003721120181445,,FLUOXETINE 20 MG CAPSULE,43folders
,101208017004350220381113,,"CHARCOAL, ACTIVATED 325 MG TABLET, ORAL",43folders
,301208000000000030710742,,"CHARCOAL POWDER OR GRANULE, ORAL",43folders
,207030110087763120381415,,"ESTRADIOL+NORETHISTERONE 1 MG+0.5 MG TABLET, ORAL",43folders
,204070210047020240181084,,BETAMETHASONE+NEOMYCIN SULFATE (0.1 G+0.3 G)/100 G CREAM,43folders
,141122255003771121781273,,"RISEDRONATE SODIUM 30 MG TABLET, FILM COATED",43folders
,141122255003521120381273,,"RISEDRONATE SODIUM 5 MG TABLET, ORAL",43folders
,141122255003800121781273,,"RISEDRONATE SODIUM 35 MG TABLET, FILM COATED",43folders
,141122255003800120381273,,"RISEDRONATE SODIUM 35 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,100736000004350220381122,,"ASPIRIN 325 MG TABLET, ORAL",43folders
,140539000003670120381073,,"PIOGLITAZONE 15 MG TABLET, ORAL",43folders
,140539000003771120381073,,"PIOGLITAZONE 30 MG TABLET, ORAL",43folders
,140539000003670120381073,,"PIOGLITAZONE 15 MG TABLET, ORAL",43folders
,140539000003670120381306,,"PIOGLITAZONE 15 MG TABLET, ORAL",43folders
,140539000003771120381073,,"PIOGLITAZONE 30 MG TABLET, ORAL",43folders
